categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp,nombre_caractères,nombre_maj,nombre_car_spé,caractères_spé,emojis_positifs_count,emojis_negatifs_count,commentaire_text,langue_bis
bank,Cofidis ,Jocelyn,Performant,"Ras. Démarches,  interface,  digitalisation : optimales !",Merci pour votre message. 😊 A bientôt ! Rémi de l'équipe Cofidis.,0.0,,2021-04-06,https://www.trustpilot.com/review/cofidis.fr?page=15,16,10-09-2024,0,0,0,0,2021,4,6,,57,2,5,:,0,0,"ras. démarches, interface, digitalisation optimales",fr
bank,ONLYONE ,Marine,Compte ouvert il y a quelques mois,Compte ouvert il y a quelques mois . Pour l instant pas de souci mais je trouve les réponses par mails un peu longue 2 a 3 jours . Paiement par carte le 6 juillet multiplie par 3 et à ce jour pas remboursé de la différence.pas de numéro service client . Dommage 😰 sinon rien a dire.,"Bonjour,Merci d'avoir partagé votre expérience.Nous sommes navrés pour les délais de réponse. Nous nous efforçons de répondre sous un délai maximum de 24h ouvrées (hors week-end).Nous vous invitons à nous contacter au 01 76 35 02 95 pour toute difficulté rencontrée (joignable de 9h30 à 17h30).À votre disposition.",0.0,,2023-07-19,https://www.trustpilot.com/review/onlyonecard.eu?page=1,2,10-09-2024,0,0,0,0,2023,7,19,,282,4,6,😰,0,1,compte ouvert il y a quelques mois . pour l instant pas de souci mais je trouve les réponses par mails un peu longue 2 a 3 jours . paiement par carte le 6 juillet multiplie par 3 et à ce jour pas remboursé de la différence.pas de numéro service client . dommage sinon rien a dire.,fr
bank,Sumeria ,Carol,Simple,"Simple, rapide, efficace!",,0.0,,2022-07-07,https://www.trustpilot.com/review/sumeria.eu?page=36,51,10-09-2024,1,0,0,0,2022,7,7,,25,1,3,,0,0,"simple, rapide, efficace",it
bank,Cofidis ,JC,Simple rapide et efficace," March 16, 2021",Bonjour JC. Rapide et efficace ! Enorme merci. 💪🏻 Je vous souhaite une agréable journée. Florian de l'équipe Cofidis.,0.0,,2021-03-16,https://www.trustpilot.com/review/cofidis.fr?page=15,16,10-09-2024,0,0,0,0,2021,3,16,,15,1,1,,0,0,"march 16, 2021",cy
bank,Sumeria ,Beatrice,Great one,"Great platform, design of the app is modern and straightforward",,0.0,,2023-06-19,https://www.trustpilot.com/review/sumeria.eu?page=16,51,10-09-2024,1,0,0,0,2023,6,19,,63,1,1,,0,0,"great platform, design of the app is modern and straightforward",en
bank,Ma French Bank ,Abdallah,J'adore ma French Banque," June 30, 2022","Bonjour,Ravi de vous savoir satisfait des services de Ma French Bank, on vous remercie chaleureusement pour ce commentaire ! Passez une belle journée ! L’équipe Ma French Bank",0.0,,2022-06-30,https://www.trustpilot.com/review/www.mafrenchbank.fr?page=3,5,10-09-2024,0,0,0,0,2022,6,30,,14,1,1,,0,0,"june 30, 2022",fr
bank,Orange Bank ,MONIQUE BETTON,Le contact trés correct," March 09, 2022","Bonjour Monique,Vous nous avez plus que gâté pour un contact très correct. Merci pour cette note pour le coup également Très correcte.Bonne journée à vous,Lucas",0.0,,2022-03-09,https://www.trustpilot.com/review/orangebank.fr?page=34,41,10-09-2024,0,0,0,0,2022,3,9,,15,1,1,,0,0,"march 09, 2022",cy
bank,Cofidis ,REXIE ARIESGADO,"I'm so happy for granting my request,we…","I'm so happy for granting my request,we really need the money.thank  you so much  Cofidis.","Bonjour Rexie ! Merci beaucoup pour votre commentaire. Nous sommes heureux de vous proposer les solutions que vous attendiez, belle journée ! Laurent de l'équipe Cofidis.",0.0,,2021-09-07,https://www.trustpilot.com/review/cofidis.fr?page=12,16,10-09-2024,0,0,0,0,2021,9,7,,90,2,4,',0,0,"i'm so happy for granting my request,we really need the money.thank you so much cofidis.",en
bank,Younited Credit ,Gerard MAUCCI,Simple est efficace," June 23, 2021",,0.0,,2021-06-23,https://www.trustpilot.com/review/www.younited-credit.com?page=17,38,10-09-2024,1,0,0,0,2021,6,23,,14,1,1,,0,0,"june 23, 2021",fr
bank,Orange Bank ,ARBOGAST Anne,Positif,Experience positive.,"Merci Anne pour votre retour d'expérience client très positive, et pour cette jolie note en récompense.Bonne journée. Lowen",0.0,,2024-03-25,https://www.trustpilot.com/review/orangebank.fr?page=9,41,10-09-2024,0,0,0,0,2024,3,25,,20,1,1,,0,0,experience positive.,fr
bank,Orange Bank ,GONCALVES,Excellent.....," February 23, 2022","Bonjour Guilherm,Vous me laissez ""sans voix"". Que rejouter de plus à cet avis ?Merci pour votre témoignage  et ces 5 magnifiques étoiles. On pousse jusqu'à 6 ? Bonne journée à vous,Romain",0.0,,2022-02-23,https://www.trustpilot.com/review/orangebank.fr?page=37,41,10-09-2024,0,0,0,0,2022,2,23,,18,1,1,,0,0,"february 23, 2022",en
bank,BoursoBank ,achache,Only the best,Only the best,,0.0,,2024-04-28,https://www.trustpilot.com/review/boursobank.com?page=8,10,10-09-2024,0,0,0,0,2024,4,28,,13,1,0,,0,0,only the best,en
bank,propulsebyca.fr ,Mélissa,"Application efficace,pratique","Application efficace,pratique, simple.Parfaite","Bonjour Mélissa, Les équipes de Propulse By CA sont ravies d'apprendre votre satisfaction. N'hésitez pas à nous solliciter en cas de besoin. Belle journée à vous. Lucie",0.0,,2024-04-09,https://www.trustpilot.com/review/propulsebyca.fr?page=1,2,10-09-2024,0,0,0,0,2024,4,9,,46,2,3,,0,0,"application efficace,pratique, simple.parfaite",fr
bank,Sumeria ,Louis-Octave,Pretty easy to use,Pretty easy to use Good solution for payment,,0.0,,2023-04-27,https://www.trustpilot.com/review/sumeria.eu?page=19,51,10-09-2024,1,0,0,0,2023,4,27,,44,2,0,,0,0,pretty easy to use good solution for payment,en
bank,Orange Bank ,Gregory,Great Online Banking!!!," June 06, 2022","Bonjour Gregory,Je vous remercie de votre avis positif !Belle journée,Tom.",0.0,,2022-06-07,https://www.trustpilot.com/review/orangebank.fr?page=17,41,10-09-2024,0,0,0,0,2022,6,7,,14,1,1,,0,0,"june 06, 2022",et
bank,Anytime ,WILSON GONCALVES DA SILVA,Efficace,"Simple, efficace , rapide","Bonjour 😁, Merci d'avoir pris le temps de partager votre avis sur Trustpilot ! A très vite, Margaux - Anytime 🫶",0.0,,2024-03-01,https://www.trustpilot.com/review/anyti.me?page=1,14,10-09-2024,0,0,0,0,2024,3,1,,25,1,2,,0,0,"simple, efficace , rapide",it
bank,BoursoBank ,Jay-EE,X-cellent,Seamless experienceÀ few click and I was done.,,0.0,,2023-12-28,https://www.trustpilot.com/review/boursobank.com?page=2,10,10-09-2024,0,0,0,0,2023,12,28,,46,3,1,,0,0,seamless experience few click and i was done.,en
bank,Sumeria ,Mara,Top top,.fjjdufjffjjfjfjejebxjdkfbfjdidkkdfkkdxiiddjfkiffiififfififfififiiff,,0.0,,2022-08-21,https://www.trustpilot.com/review/sumeria.eu?page=30,51,10-09-2024,1,0,0,0,2022,8,21,,68,0,1,,0,0,.fjjdufjffjjfjfjejebxjdkfbfjdidkkdfkkdxiiddjfkiffiififfififfififiiff,no
bank,Sumeria ,Celia Caceres Chébaut,The perfect app for your money…,The perfect app for your money transaction. And you have question you have direct access to someone,Thanks :),0.0,,2020-01-29,https://www.trustpilot.com/review/sumeria.eu?page=48,51,10-09-2024,0,0,0,0,2020,1,29,,99,2,1,,0,0,the perfect app for your money transaction. and you have question you have direct access to someone,en
bank,SOFINCO ,Thierry Payen,Procédure top,"Procédure d'instruction très bien faite et très ""user friendly""","Bonjour Thierry,Merci pour votre commentaire, je ferai remonter votre remarque à nos équipes.Bonne journée,Arthur",0.0,,2024-04-17,https://www.trustpilot.com/review/sofinco.fr?page=1,4,10-09-2024,0,0,0,0,2024,4,17,,63,1,3,"'""""",0,0,procédure d'instruction très bien faite et très user friendly,fr
bank,BoursoBank ,Matt,great service using app,great service using app. plenty of opitons to chose from. it is a modern banking and i like it.,,0.0,,2023-04-29,https://www.trustpilot.com/review/boursobank.com?page=2,10,10-09-2024,0,0,0,0,2023,4,29,,95,0,3,,0,0,great service using app. plenty of opitons to chose from. it is a modern banking and i like it.,en
bank,Floabank ,mohamed salim benaicha,Personnel  l'écoute services accessible,Personnel à l'écoute services accessible,,0.0,,2021-03-16,https://www.trustpilot.com/review/floabank.fr?page=3,5,10-09-2024,0,0,0,0,2021,3,16,,40,1,1,',0,0,personnel à l'écoute services accessible,fr
bank,Orange Bank ,Monsieur BLANC,interlocutrice adequate,"reactivite,bonne comprehention du probleme","Bonjour Albert,Merci pour votre avis laissé ici et cette reconnaissance de la qualité de notre service client.Bonne journée à vous,Lucas",0.0,,2023-04-13,https://www.trustpilot.com/review/orangebank.fr?page=7,41,10-09-2024,0,0,0,0,2023,4,13,,42,0,1,,0,0,"reactivite,bonne comprehention du probleme",fr
bank,Cofidis ,EDDY ANGELIQUE,Simples,"Simple, rapide et efficace","Bonjour Eddy,Rapide et efficace ! Enorme merci. 💪🏻 Je vous souhaite une agréable journée. Julien de l'équipe Cofidis.",0.0,,2021-07-06,https://www.trustpilot.com/review/cofidis.fr?page=13,16,10-09-2024,0,0,0,0,2021,7,6,,26,1,1,,0,0,"simple, rapide et efficace",fr
bank,Cofidis - O Cr&eacute;dito Por Telefone ,YOUSSOUF NABE,Je suis très satisfait de Cofids ça…,Je suis très satisfait de Cofids ça fait 10ans je suis avec vous,,0.0,,2022-10-25,https://www.trustpilot.com/review/cofidis.pt?page=4,6,10-09-2024,0,0,0,0,2022,10,25,,64,2,0,,0,0,je suis très satisfait de cofids ça fait 10ans je suis avec vous,fr
bank,Orange Bank ,Yves,Appli fluide,Application fluide.,,0.0,,2022-09-01,https://www.trustpilot.com/review/orangebank.fr?page=12,41,10-09-2024,0,0,0,0,2022,9,1,,19,1,1,,0,0,application fluide.,fr
bank,Pixpay ,ouarda,Tres belle application serieuse," November 04, 2023",Merci beaucoup 😊Jeanne,0.0,,2023-11-05,https://www.trustpilot.com/review/pixpay.eu?page=4,13,10-09-2024,0,0,0,0,2023,11,5,,18,1,1,,0,0,"november 04, 2023",no
bank,Sumeria ,Melissa Khadijatou,Parfait excellent," May 14, 2022",,0.0,,2022-05-14,https://www.trustpilot.com/review/sumeria.eu?page=44,51,10-09-2024,1,0,0,0,2022,5,14,,13,1,1,,0,0,"may 14, 2022",tl
bank,Qonto ,Hachour hachour,simple et rapide,rapide simple et efficace,"Bonjour Hachour hachour, merci pour votre retour positif ​​😍",0.0,,2022-10-16,https://www.trustpilot.com/review/qonto.com?page=19,30,10-09-2024,0,0,0,0,2022,10,16,,25,0,0,,0,0,rapide simple et efficace,fr
bank,Sumeria ,z. anon,SCAM,SCAM. Someone used this app to fraudulently steal money from me. Eff this app and everyone who uses it to scam people. Scammers are the scum of the earth and they use this app. Scum all around.,,0.0,,2021-07-01,https://www.trustpilot.com/review/sumeria.eu?page=46,51,10-09-2024,0,0,0,0,2021,7,1,,193,8,5,,0,0,scam. someone used this app to fraudulently steal money from me. eff this app and everyone who uses it to scam people. scammers are the scum of the earth and they use this app. scum all around.,en
bank,Fortuneo ,JLOUIS KERSUZAN,Application simple,"Application simple, virements sont rapides.","Bonjour, Merci pour votre commentaire et votre confiance en Fortuneo. Nous sommes heureux de voir que nous avons pu répondre à vos besoins et de savoir que vous avez été satisfait de nos services. Très bonne journée, L’Équipe Fortuneo.",0.0,,2024-03-15,https://www.trustpilot.com/review/fortuneo.fr?page=7,10,10-09-2024,0,0,0,0,2024,3,15,,43,1,2,,0,0,"application simple, virements sont rapides.",fr
bank,Floabank ,catherine ouahman,Géniale reactive," June 23, 2021",,0.0,,2021-06-23,https://www.trustpilot.com/review/floabank.fr?page=4,5,10-09-2024,0,0,0,0,2021,6,23,,14,1,1,,0,0,"june 23, 2021",et
bank,Younited Credit ,client,Simple et rapide," February 19, 2023","Bonjour,Nous vous remercions pour ce commentaire positif. En espérant que vous puissiez recommander Younited auprès de votre entourage.Excellente journée,Tracy",0.0,,2023-02-28,https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,10-09-2024,1,0,0,0,2023,2,28,,18,1,1,,0,0,"february 19, 2023",en
bank,Pixpay ,Senyo,Test,Gg super appli,"Test réussi 😉 Merci Sidi pour votre avis !A bientôt,Rebecca",0.0,,2021-05-18,https://www.trustpilot.com/review/pixpay.eu?page=13,13,10-09-2024,0,0,0,0,2021,5,18,,14,1,0,,0,0,gg super appli,it
bank,Sumeria ,Romain,Great to use,Great to use ! Simple and works well,,0.0,,2023-09-18,https://www.trustpilot.com/review/sumeria.eu?page=12,51,10-09-2024,1,0,0,0,2023,9,18,,36,2,1,,0,0,great to use simple and works well,en
bank,Sumeria ,Saturnino Monteiro,Nice and clear UI," July 03, 2023",,0.0,,2023-07-08,https://www.trustpilot.com/review/sumeria.eu?page=16,51,10-09-2024,1,0,0,0,2023,7,8,,14,1,1,,0,0,"july 03, 2023",fi
bank,Orange Bank ,Evelyne,Merci à mon interlocuteur," July 06, 2022","Bonjour Evelyne,Ravi de vous savoir satisfait par la qualité d'échange avec votre conseiller.Nous restons disponibles si besoin 😉.A bientôt,Philippe",0.0,,2022-07-06,https://www.trustpilot.com/review/orangebank.fr?page=15,41,10-09-2024,0,0,0,0,2022,7,6,,14,1,1,,0,0,"july 06, 2022",fi
bank,helios.do ,Colin,Application ergonomique très simple…,Application ergonomique très simple d'utilisation et instinctive. Interface agréable !,"Un grand merci pour votre retour, Colin. Nos équipes seront très heureuses de le lire. — Florian",0.0,,2023-01-10,https://www.trustpilot.com/review/helios.do?page=2,3,10-09-2024,1,0,0,0,2023,1,10,,86,2,3,',0,0,application ergonomique très simple d'utilisation et instinctive. interface agréable,fr
bank,Sumeria ,Pierre,Nice but limited," May 14, 2022","Hello Pierre,Thank you for your comment. Don't hesitate to contact us at support@lydia-app.com to give us more details. See you soon - The Lydia Team",0.0,,2022-05-14,https://www.trustpilot.com/review/sumeria.eu?page=45,51,10-09-2024,1,0,0,0,2022,5,14,,13,1,1,,0,0,"may 14, 2022",tl
bank,SOFINCO ,zoubir,"top, excellent","top, a réutiliser",,0.0,,2023-03-07,https://www.trustpilot.com/review/sofinco.fr?page=3,4,10-09-2024,0,0,0,0,2023,3,7,,17,0,1,,0,0,"top, a réutiliser",fr
bank,Sumeria ,Omar El Kadi,"Horrible customer service,Virginie does…","Horrible customer service,Virginie does not take the time to explain or is very lazy to do her job",,0.0,,2023-07-12,https://www.trustpilot.com/review/sumeria.eu?page=16,51,10-09-2024,1,0,0,0,2023,7,12,,98,2,1,,0,0,"horrible customer service,virginie does not take the time to explain or is very lazy to do her job",en
bank,Orange Bank ,Samira,Bon explication," May 19, 2022","Bonjour Samira,Merci à vous pour ce retour étoilé. Nous sommes content de voir que votre échange avec nous a été concluant 😊A bientôt !Sara",0.0,,2022-05-19,https://www.trustpilot.com/review/orangebank.fr?page=21,41,10-09-2024,0,0,0,0,2022,5,19,,13,1,1,,0,0,"may 19, 2022",tl
bank,Sumeria ,Martin T.,Lydia services are exceptionally good,"Lydia services are exceptionally good. Lydia adapts to you, sends you immediate notifications when payments are made, reducing fraud. There are no exchange rates, and the fact that you can have a physical card and chose which account to debit is just perfect.",,0.0,,2024-03-24,https://www.trustpilot.com/review/sumeria.eu?page=1,51,10-09-2024,1,0,0,0,2024,3,24,,259,3,6,,0,0,"lydia services are exceptionally good. lydia adapts to you, sends you immediate notifications when payments are made, reducing fraud. there are no exchange rates, and the fact that you can have a physical card and chose which account to debit is just perfect.",en
bank,Sumeria ,Enzo,Très pratique simple a comprendre," May 15, 2022",,0.0,,2022-05-15,https://www.trustpilot.com/review/sumeria.eu?page=44,51,10-09-2024,1,0,0,0,2022,5,15,,13,1,1,,0,0,"may 15, 2022",tl
bank,Orange Bank ,dalila,Simple et rapide merci," December 20, 2022","Merci Nagia pour cet énoncé ""simple et rapide"" (mais efficace)  sur les qualités de notre offre de Prêt Express qui est, en fait, simple comme bonjour 😉Merci encore à vous de les avoir couronnées de 5 belles étoilesBonne journée,Lucas",0.0,,2023-04-25,https://www.trustpilot.com/review/orangebank.fr?page=4,41,10-09-2024,0,0,0,0,2023,4,25,,18,1,1,,0,0,"december 20, 2022",nl
bank,Sumeria ,The Jazi,Good great 👍,Good  great very good,,0.0,,2023-06-06,https://www.trustpilot.com/review/sumeria.eu?page=17,51,10-09-2024,1,0,0,0,2023,6,6,,21,1,0,,0,0,good great very good,af
bank,Shine ,Gary,Quick and easy 👍," August 03, 2022","Hi Gary 😊Thank you so much for your kind words. We really appreciate you taking the time out to share your experience with us 💛We’re here if you need anything,Manon 💫",0.0,,2022-08-03,https://www.trustpilot.com/review/shine.fr?page=5,6,10-09-2024,1,0,0,0,2022,8,3,,16,1,1,,0,0,"august 03, 2022",et
bank,Cofidis - O Cr&eacute;dito Por Telefone ,Jean-Luc GAILLARD,RAS continuez," October 10, 2022",,0.0,,2022-10-25,https://www.trustpilot.com/review/cofidis.pt?page=6,6,10-09-2024,0,0,0,0,2022,10,25,,17,1,1,,0,0,"october 10, 2022",sv
bank,Cofidis ,SOPHIE,Simple et rapide," April 08, 2022",Bonjour Sophie. Merci pour votre commentaire et votre note 5 étoiles ! 🤩 A bientôt. Christine de l'équipe Cofidis.,0.0,,2022-04-08,https://www.trustpilot.com/review/cofidis.fr?page=9,16,10-09-2024,0,0,0,0,2022,4,8,,15,1,1,,0,0,"april 08, 2022",ro
bank,Sumeria ,YASIR,TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP…,TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️ TOP ❤️❤️❤️❤️❤️❤️,,0.0,,2024-02-13,https://www.trustpilot.com/review/sumeria.eu?page=8,51,10-09-2024,1,0,0,0,2024,2,13,,118,21,84,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,0,top top top top top top top,en
bank,la Nef ,Quentin,Enfin une banque éthique !,"Une banque coopérative avec une vraie ambition de faire vivre la démocratie au sein de ses instances. Une banque transparente au service de projets engagés écologiquement, socialement avec un réel sens du bien commun. Des taux de rémunération faible sur le livret B, mais j'ai la garantie que mon argent sert à financer des projets éthiques, responsables.",,0.0,,2024-06-06,https://www.trustpilot.com/review/www.lanef.com?page=1,6,10-09-2024,0,0,0,0,2024,6,6,,355,4,7,',0,0,"une banque coopérative avec une vraie ambition de faire vivre la démocratie au sein de ses instances. une banque transparente au service de projets engagés écologiquement, socialement avec un réel sens du bien commun. des taux de rémunération faible sur le livret b, mais j'ai la garantie que mon argent sert à financer des projets éthiques, responsables.",fr
bank,Sumeria ,Coline Rosier,Great app,"Great app, fast and easy to use !",,0.0,,2022-05-31,https://www.trustpilot.com/review/sumeria.eu?page=42,51,10-09-2024,1,0,0,0,2022,5,31,,33,1,2,,0,0,"great app, fast and easy to use",en
bank,Qonto ,Sidney,Faciliter d'inscription (quand on a…,Faciliter d'inscription (quand on a tous les documents à portée de main).Contact avec le service commercial.,"Bonjour Sidney, Merci beaucoup pour votre retour d'expérience positif et pour votre soutien ! Nous sommes à votre disposition si vous avez la moindre question. Très belle journée ! ☀️",0.0,,2023-10-18,https://www.trustpilot.com/review/qonto.com?page=12,30,10-09-2024,0,0,0,0,2023,10,18,,108,2,5,'(),0,0,faciliter d'inscription quand on a tous les documents à portée de main .contact avec le service commercial.,fr
bank,Younited Credit ,cliente,Simple et rapide," March 02, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",0.0,,2023-03-11,https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,10-09-2024,1,0,0,0,2023,3,11,,15,1,1,,0,0,"march 02, 2023",cy
bank,Orange Bank ,Chretien,Lamentable,"Lamentable, service client injoingnable et chatbot Jingo non utile","Bonjour Chretien,Navré de lire votre mécontentement concernant notre service.Pour votre information, notre canal téléphonique Orange Bank est un avantage de l'offre premium.Sachez également que si Djingo ne parvient pas à répondre à votre question, un expert prend la main depuis le chat.Je me tiens disponible sur webmaster@orangebank.frA bientôt,Tom.",0.0,,2022-02-22,https://www.trustpilot.com/review/orangebank.fr?page=38,41,10-09-2024,0,0,0,0,2022,2,22,,66,2,1,,0,0,"lamentable, service client injoingnable et chatbot jingo non utile",fr
bank,la Nef ,Patrick Caron,Attention problème de renboursement des…,Attention problème de renboursement des parts nef de 30 euro prévu en juin demande faite il ya un ans et courriers confirme juin 2022 se jour appel pas de renboursement 840 euro en juin serai en juillet? ya t il une anomalie ou problème pour une faible somme pour la nef ATTENTION PARTS  Souscription 30 euro,"Bonjour, Si vous avez une adresse mail, vous avez dû recevoir un mail datant du 17 juin et indiquant que nous accusions un retard de traitement des remboursements des parts sociales. A ce jour, vous avez sûrement dû recevoir le remboursement. Veuillez nous excuser pour la gêne occasionnée, Bien à vous,",0.0,,2022-06-16,https://www.trustpilot.com/review/www.lanef.com?page=4,6,10-09-2024,0,0,0,0,2022,6,16,,308,16,1,,0,0,attention problème de renboursement des parts nef de 30 euro prévu en juin demande faite il ya un ans et courriers confirme juin 2022 se jour appel pas de renboursement 840 euro en juin serai en juillet ya t il une anomalie ou problème pour une faible somme pour la nef attention parts souscription 30 euro,fr
bank,Ma French Bank ,Kristian,"2 mins to open account , 2 months to close","Website looks like its still in testing phase, application is even worse! I never received the card and it took me more than 2 months to close the account (which im not sure if its yet closed). Also, noone speaks english, do not get confused by the english-like name they have .Pros: The guys in the Messenger are responsive.",,0.0,,2020-10-16,https://www.trustpilot.com/review/www.mafrenchbank.fr?page=5,5,10-09-2024,0,0,0,0,2020,10,16,,325,6,11,()-:,0,0,"website looks like its still in testing phase, application is even worse i never received the card and it took me more than 2 months to close the account which im not sure if its yet closed . also, noone speaks english, do not get confused by the english like name they have .pros the guys in the messenger are responsive.",en
bank,Fortuneo ,CLEMENT L.,J aime beaucoup les options et le…,"J aime beaucoup les options et le support de la banque : app, apple pay, carte virtuelle…",,0.0,,2023-05-04,https://www.trustpilot.com/review/fortuneo.fr?page=1,10,10-09-2024,0,0,0,0,2023,5,4,,89,1,4,:…,0,0,"j aime beaucoup les options et le support de la banque app, apple pay, carte virtuelle",fr
bank,Qonto ,Antony Pastor,Application super," May 07, 2023","Bonjour Antony, merci pour votre retour d'expérience positif et votre soutien ! 😊",0.0,,2023-05-19,https://www.trustpilot.com/review/qonto.com?page=15,30,10-09-2024,1,0,0,0,2023,5,19,,13,1,1,,0,0,"may 07, 2023",tl
bank,Qonto ,Vico,I wasn't able to login to my account…,"I wasn't able to login to my account because of a bug and their support was unreactive, I had to wait 24h to make any payment in behalf of my business and this is for us a critical no-go.EDIT: We got called by their team to apologize and also got a free month of some extra service as a gift. Still I hope Qonto improves their support time for critical issues.","Hello Victor,Sorry for the inconvenience. We are glad we could resolve the issue on the phone and we are sorry for the delay.Have a great day.",0.0,,2024-05-28,https://www.trustpilot.com/review/qonto.com?page=4,30,10-09-2024,0,0,0,0,2024,5,28,,360,10,7,'-:,0,0,"i wasn't able to login to my account because of a bug and their support was unreactive, i had to wait 24h to make any payment in behalf of my business and this is for us a critical no go.edit we got called by their team to apologize and also got a free month of some extra service as a gift. still i hope qonto improves their support time for critical issues.",en
bank,BoursoBank ,Denis D,Action Rapide et securisante de…,Action Rapide et securisante de changement de configuration de la carte activation / desactivation,"Bonjour Denis, Nous vous remercions pour votre retour, la sécurisation étant au cœur de nos préoccupations, nous sommes ravis de votre message.Bonne journée, L'équipe BoursoBank",0.0,,2024-07-19,https://www.trustpilot.com/review/boursobank.com?page=3,10,10-09-2024,0,0,0,0,2024,7,19,,98,2,1,/,0,0,action rapide et securisante de changement de configuration de la carte activation desactivation,fr
bank,Britline ,CH,For the last 18 years we have always…,"For the last 18 years we have always received excellent 5 Star service from Credit Agricole Britline, all their staff  have been exceptionally helpful and knowledgeable, we wouldn’t have survived in France without Britline , Thank you Britline",,0.0,,2024-02-23,https://www.trustpilot.com/review/britline.com?page=5,5,10-09-2024,0,0,0,0,2024,2,23,,243,9,4,’,0,0,"for the last 18 years we have always received excellent 5 star service from credit agricole britline, all their staff have been exceptionally helpful and knowledgeable, we wouldn t have survived in france without britline , thank you britline",en
bank,Pixpay ,TEO Haeghe,Super,Superbe application,Merci ! Pixpay est une application facile d'utilisation et conçue pour les ados afin de rendre la gestion de l'argent de poche encore plus accessible 😊Sol-Iris de l'équipe Pixpay,0.0,,2024-07-06,https://www.trustpilot.com/review/pixpay.eu?page=4,13,10-09-2024,0,0,0,0,2024,7,6,,19,1,0,,0,0,superbe application,it
bank,SOFINCO ,Samuel Nihoul,Does not support browser password…,"Does not support browser password manager, therefor really hard to login. Does not support crypto in any way.","Hello Samuel, You can change your password if you forget it. If necessary, you can contact our advisers on 3266 (toll-free number) so that they can help you with this process.We are also available by private message on Facebook.Best regards, Adrien",0.0,,2024-07-03,https://www.trustpilot.com/review/sofinco.fr?page=1,4,10-09-2024,0,0,0,0,2024,7,3,,109,2,3,,0,0,"does not support browser password manager, therefor really hard to login. does not support crypto in any way.",en
bank,Sumeria ,Laurent,Application fiable,"Application fiable, simple et efficace. La possibilité de lier des photos souvenir est sympa",,0.0,,2023-05-04,https://www.trustpilot.com/review/sumeria.eu?page=18,51,10-09-2024,1,0,0,0,2023,5,4,,92,2,2,,0,0,"application fiable, simple et efficace. la possibilité de lier des photos souvenir est sympa",fr
bank,Anytime ,ROMAIN BRUSEGAN,Super,Super personnel au top,"Bonjour Romain, C'est votre commentaire qui est au top ! Merci d'avoir pris le temps de le partager sur Trustpilot 😍A très bientôt, Léa 🦋",0.0,,2021-03-23,https://www.trustpilot.com/review/anyti.me?page=11,14,10-09-2024,0,0,0,0,2021,3,23,,22,1,0,,0,0,super personnel au top,fr
bank,Younited Credit ,patricia,Rapidité,Simple rapide,"Bonjour Madame,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous être pleinement satisfait de votre expérience Younited.Excellente journée,AMOR de l’équipe Younited Credit",0.0,,2019-02-04,https://www.trustpilot.com/review/www.younited-credit.com?page=27,38,10-09-2024,1,0,0,0,2019,2,4,,13,1,0,,0,0,simple rapide,it
bank,Qonto ,Mhammed Aberkane,Au top j’adore !!!," April 15, 2022","Bonjour Mhammed, Merci pour ces belles étoiles ⭐️",0.0,,2022-04-15,https://www.trustpilot.com/review/qonto.com?page=22,30,10-09-2024,1,0,0,0,2022,4,15,,15,1,1,,0,0,"april 15, 2022",ro
bank,Qonto ,"Dr. Endl, Germany","Excellent service, moderne software.",Excellent service. Modern software suitable for cash-management and workflow.,"Lieber Herr Dr. Endl,vielen Dank für Ihre Rückmeldung. 💌Wir freuen uns sehr, dass Sie mit unserem Service zufrieden sind! Bei Fragen steht Ihnen unser Team  gerne zur Verfügung. Wir sind jederzeit per E-Mail (support@qonto.com) oder per Telefon unter +49 8007241762 erreichbar! Wir wünschen Ihnen eine schöne Adventszeit! ❄️ Bleiben Sie gesund! 💜",0.0,,2020-11-27,https://www.trustpilot.com/review/qonto.com?page=28,30,10-09-2024,0,0,0,0,2020,11,27,,77,2,3,-,0,0,excellent service. modern software suitable for cash management and workflow.,en
