categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp,nombre_caractères,nombre_maj,nombre_car_spé,caractères_spé,emojis_positifs_count,emojis_negatifs_count,commentaire_text,langue_bis
bank,Sumeria ,Malena,The app is really easy to use," April 04, 2024",,,,2024-04-04,https://www.trustpilot.com/review/sumeria.eu?page=8,51,10-09-2024,1,,,,2024,4,4,,15,1,1,[],0,0,"april 04, 2024",ro
bank,Younited Credit ,MARTINE WEISS,excellente négociation et discussion…,excellente négociation et discussion avec les personnes de UNITEDCORDIALEMENTM.WEISS,,,,2018-10-14,https://www.trustpilot.com/review/www.younited-credit.com?page=28,38,10-09-2024,1,,,,2018,10,14,,84,24,1,[],0,0,excellente négociation et discussion avec les personnes de unitedcordialementm.weiss,fr
bank,BoursoBank ,Daikui Zhang,Good,Very Good!!,"Bonjour Daikui, Nous vous remercions pour votre commentaire. En effet, nous œuvrons quotidiennement à satisfaire nos clients.Bonne journée, L'équipe BoursoBank",,,2024-08-10,https://www.trustpilot.com/review/boursobank.com?page=6,10,10-09-2024,0,,,,2024,8,10,,11,2,2,[],0,0,very good,af
bank,Younited Credit ,Alassane,Younited Credit  = Simplicité…,"Younited Credit  = Simplicité ,réactivité,efficacité.Merci Younited Credit",,,,2018-07-25,https://www.trustpilot.com/review/www.younited-credit.com?page=28,38,10-09-2024,1,,,,2018,7,25,,74,6,4,['='],0,0,"younited credit simplicité ,réactivité,efficacité.merci younited credit",fr
bank,Shine ,Thomas,Simple et efficace," March 21, 2024",,,,2024-03-28,https://www.trustpilot.com/review/shine.fr?page=2,6,10-09-2024,1,,,,2024,3,28,,15,1,1,[],0,0,"march 21, 2024",cy
bank,Sumeria ,Quentin,Le top,Très bonne application.,,,,2023-01-11,https://www.trustpilot.com/review/sumeria.eu?page=22,51,10-09-2024,1,,,,2023,1,11,,23,1,1,[],0,0,très bonne application.,fr
bank,Sumeria ,Melisa,it's comfortable,"it's comfortable, easy to use.",,,,2023-11-28,https://www.trustpilot.com/review/sumeria.eu?page=5,51,10-09-2024,1,,,,2023,11,28,,30,0,3,"[""'""]",0,0,"it's comfortable, easy to use.",en
bank,Ma French Bank ,Lasalle,Car on est avertie quand on a un…,Car on est avertie quand on a un prélèvement et on doit validé,"Bonjour,Merci beaucoup pour votre témoignage ! Passez une belle journée ! L'équipe Ma French Bank.",,,2023-11-18,https://www.trustpilot.com/review/www.mafrenchbank.fr?page=1,5,10-09-2024,0,,,,2023,11,18,,62,1,0,[],0,0,car on est avertie quand on a un prélèvement et on doit validé,fr
bank,Monabanq ,MME ASMAA,Au début l’application me plaisait car…,Au début l’application me plaisait car on pouvait voir en temps réel nos dépenses,,,,2023-06-20,https://www.trustpilot.com/review/www.monabanq.com?page=2,4,10-09-2024,0,,,,2023,6,20,,81,1,1,['’'],0,0,au début l application me plaisait car on pouvait voir en temps réel nos dépenses,fr
bank,Cofidis ,christian le malicot,Service au top," July 17, 2021","Bonjour Christian, merci pour votre message. 😊 A bientôt ! Sébastien de l'équipe Cofidis.",,,2021-07-17,https://www.trustpilot.com/review/cofidis.fr?page=13,16,10-09-2024,0,,,,2021,7,17,,14,1,1,[],0,0,"july 17, 2021",fi
bank,BoursoBank ,Sean Heighton,Account cancelled without reason,My account as cancelled without any information as to why. It was impossible to contact them about what the reason could be and they did not give me any warning of it. I just recieved a letter and notification that my account will close in 2 months and I cannot change it.,"Bonjour , Nous lisons votre commentaire avec attention. Tout d'abord, sachez que nous sommes navrés de cette mauvaise expérience. Dans le cas où vous avez déjà pris contact avec notre Service Client, soyez assurés que ce dernier met tout en oeuvre pour vous apporter de l'aide. Dans le cas contraire, nous vous invitons à transmettre votre demande depuis la rubrique ""Aide et Contact""- ""Contactez-nous"" de votre Espace Client.Bonne journée, L'équipe BoursoBank",,,2024-08-30,https://www.trustpilot.com/review/boursobank.com?page=1,10,10-09-2024,0,,,,2024,8,30,,272,4,3,[],0,0,my account as cancelled without any information as to why. it was impossible to contact them about what the reason could be and they did not give me any warning of it. i just recieved a letter and notification that my account will close in 2 months and i cannot change it.,en
bank,Blank ,Usman Hanif,Good service," June 09, 2023","Bonjour Usman, Merci de votre retour. Nous sommes ravis de pouvoir vous accompagner au quotidien. Je vous souhaite une belle journée. Camille",,,2023-06-10,https://www.trustpilot.com/review/blank.app?page=2,3,10-09-2024,0,,,,2023,6,10,,14,1,1,[],0,0,"june 09, 2023",fr
bank,Anytime ,Kirill Myasnikov,Best online banking for foreigners,Everything is simple and fast. Quick reply form assistance.,"Bonjour 😁, Merci beaucoup pour votre super avis ! A très vite, Margaux - Anytime 🫶",,,2022-06-01,https://www.trustpilot.com/review/anyti.me?page=4,14,10-09-2024,0,,,,2022,6,1,,59,2,2,[],0,0,everything is simple and fast. quick reply form assistance.,en
bank,Sumeria ,MB,Credit card problem solved,The app would not validate my new credit card (error message) but the support helped to solve the problem and my card was approved! :),Thanks a lot for your nice comment :) !,,,2019-11-15,https://www.trustpilot.com/review/sumeria.eu?page=50,51,10-09-2024,0,,,,2019,11,15,,134,1,5,"['(', ')', ':', ')']",0,0,the app would not validate my new credit card error message but the support helped to solve the problem and my card was approved,en
bank,ONLYONE ,Boluwatife Joseph,Grande banque pour l'environnement,"Grande banque pour l'environnement. Le support en particulier est réactif et tout est si bon, de l'ouverture de compte aux transactions",,,,2023-01-18,https://www.trustpilot.com/review/onlyonecard.eu?page=1,2,10-09-2024,0,,,,2023,1,18,,135,2,4,"[""'"", ""'""]",0,0,"grande banque pour l'environnement. le support en particulier est réactif et tout est si bon, de l'ouverture de compte aux transactions",fr
bank,Younited Credit ,Sébastien,Simple,"Simple, rapide, efficace","Bonjour   Monsieur, Nous vous remercions pour ce commentaire positif.Excellente journée, DIANE de l'équipe Younited Credit",,,2022-03-15,https://www.trustpilot.com/review/www.younited-credit.com?page=13,38,10-09-2024,1,,,,2022,3,15,,24,1,2,[],0,0,"simple, rapide, efficace",it
bank,Qonto ,Alexander,Fast,"Fast, effective. Unfortunately a bit expensive.","Thank you so much Alexander, for your support ! 💜",,,2021-04-22,https://www.trustpilot.com/review/qonto.com?page=26,30,10-09-2024,0,,,,2021,4,22,,47,2,3,[],0,0,"fast, effective. unfortunately a bit expensive.",en
bank,Orange Bank ,Gary Munting,Do not use this bank,Nearly 2 years to respond. You must have had to find false answers to a lot of complaints !!Voted best online bank. How? 15 working days to clear a cheque. Charge for replacement cards when they promise 1 free per year. Show services available at boutique (lies). Charges taken from account with no explanation & no chance of a refund,"Bonjour Gary,Nous ne promettons pas de remplacement de carte gratuite par an, n'hésitez pas à me donner plus d'informations sur information@contact.orangebank.frBonne journée,Tom.",,,2022-06-10,https://www.trustpilot.com/review/orangebank.fr?page=40,41,10-09-2024,0,,,,2022,6,10,,334,7,11,"['(', ')', '&']",0,0,nearly 2 years to respond. you must have had to find false answers to a lot of complaints voted best online bank. how 15 working days to clear a cheque. charge for replacement cards when they promise 1 free per year. show services available at boutique lies . charges taken from account with no explanation no chance of a refund,en
bank,BoursoBank ,Catherine M,Great service,"Great service. Fast, efficient and user friendly.",,,,2022-09-14,https://www.trustpilot.com/review/boursobank.com?page=7,10,10-09-2024,0,,,,2022,9,14,,49,2,3,[],0,0,"great service. fast, efficient and user friendly.",en
bank,Britline ,Laurence Bond,⚠️ WARNING… Do not trust your money with…,"⚠️ WARNING… Do not trust your money with Britline Credit Agricole Normandie.  June 2024:  My aunt recently passed away just under two years after opening her account with “Britline’ Credit Agricole Normandie. We opened it as it offered English speaking customer service agents and as she was elderly and felt more comfortable speaking on the telephone rather than doing anything online.  Four months to the day after she passed away, I signed her succession documents in the Notaires office.  I noticed while going through the paperwork that the balance transferred to the Notaire’s account by CA Normandie ‘Britline’ was different to the balance on the paperwork they had sent over for the balance on the date of her death. €629.15c euros was missing. I asked her if the bank had sent a statement of transactions (debts) and interest accrued (credit) since my aunts death and she replied no. Over a three week period I rang the bank enquiring about this matter as a family member holding power of attorney and acting on behalf of the next of kin. The bank said they would only deal with the Notaire (French State Solicitor). I feel this was inreasonable. However when requesting three times over three separate phone calls that the bank send a full statement to the Notaire, they repeatedly failed to do this. I checked with the Notaire twice and she said she had received nothing in the form of a statement (debts/interest) originally from CA Normandie when they first sent my aunts bank date of death statement and nothing since explaining the charges. On contacting the bank the third time, they decided they would speak to me. I was able to find out where the €629.15c went. €9.15c was on a special ‘direct debit’ (no explanation for what it was… it just stated ‘special direct debit’). The remaining €620.00c was for ‘Succession Documents’ (Inheritance bank statement). These consisted of two A4 pages ‘Britline’ had sent to the Notaire. These two pages listed the sole account number and ‘balance on date of death’ on one page and a 9 line paragraph on the other page with the Notaires address and customers name and details. The nine lines was ‘standard phraseology’ required information that would be expected on anyone’s bank statement. There were no special circumstances or further paperwork or explanations. When speaking to the same bank manager who opened the account two years earlier he talked for two minutes about “all the reasons” for this €620 charge. It was a lot of over inflated hot air. He even went as far as to state that “decisions about who the inheritors were..had to be made”. I had to point out that this was complete rubbish because one, that was the Notaire’s and State of France’s responsibility and two that had been established before the bank was even aware their client had died. He was just making rubbish up on the spot to try and justify a €620 euro charge for sending out two A4 pages. In contrast, the accounts held by my aunt with Allied Irish bank, Bank of Scotland, The Halifax and La Poste, all sent out the same two A4 pages and… their letters started with their condolences and some (even if fake) respect considering my aunts death. All those financial institutions didn’t charge a penny, not one penny to send out those same letters and the banks statement for each account.  When speaking to the manager, there was a distinct air of contempt as he ate food while talking on the phone and one could really sense the ‘I don’t give sh**’ attitude hidden under the pretence of professionalism. Every time I pointed out something relèvent he simply replied ‘uhmmm…’. Complete contempt for the situation. It made me completely aware that Britline saw opportunity for ‘easy money’ …someone else’s money as they rub their hands. Banks are banks…I’m no fool. They are just there to make money no matter how beautiful the Black horse advert is (Lloyd’s) or how the nice the individual person is you speak to in the moment. However a good judge of the quality of a bank is how they act when things are going wrong or you have a problem… not when things are going well and you don’t need their help. I strongly advise potential customers to clearly understand what ‘hidden’ charges their bank has and ask direct straight questions when opening any bank account so you understand how you will be treated when you wish to close that account or transfer money.🔴 I cannot recommend ‘Britline’ CA NORMANDIE as a bank to trust your money with.  They failed to divulge to the Notaire what the charges were for. They failed to list any interest accrued even if it was zero (€0) and treated family members with contempt and the deceased’s bank account with opportunism.","Dear Mr Bond,Thank you for taking the time to leave this detailed review.We are sorry to hear that you have not been happy with the service and information  provided by our team at this difficult time.We will be reaching out to you directly in order to discuss this matter further.Annamarie from CA Britline",,,2024-07-02,https://www.trustpilot.com/review/britline.com?page=5,5,10-09-2024,0,,,,2024,7,2,,4701,109,134,"['⚠', '️', '…', ':', '“', '’', '’', '‘', '’', '€', '(', ')', '(', ')', '(', ')', '(', '/', ')', '€', '€', '‘', '’', '(', '…', '‘', '’', ')', '€', '‘', '’', '(', ')', '‘', '’', '‘', '’', '‘', '’', '’', '“', '”', '€', '“', '”', '’', '’', '€', '…', '(', ')', '’', '‘', '’', '*', '*', '’', '‘', '…', '’', '‘', '’', '…', '’', '…', '’', '(', '’', ')', '…', '’', '‘', '’', '🔴', '‘', '’', '(', '€', ')', '’']",0,0,"warning do not trust your money with britline credit agricole normandie. june 2024 my aunt recently passed away just under two years after opening her account with britline credit agricole normandie. we opened it as it offered english speaking customer service agents and as she was elderly and felt more comfortable speaking on the telephone rather than doing anything online. four months to the day after she passed away, i signed her succession documents in the notaires office. i noticed while going through the paperwork that the balance transferred to the notaire s account by ca normandie britline was different to the balance on the paperwork they had sent over for the balance on the date of her death. 629.15c euros was missing. i asked her if the bank had sent a statement of transactions debts and interest accrued credit since my aunts death and she replied no. over a three week period i rang the bank enquiring about this matter as a family member holding power of attorney and acting on behalf of the next of kin. the bank said they would only deal with the notaire french state solicitor . i feel this was inreasonable. however when requesting three times over three separate phone calls that the bank send a full statement to the notaire, they repeatedly failed to do this. i checked with the notaire twice and she said she had received nothing in the form of a statement debts interest originally from ca normandie when they first sent my aunts bank date of death statement and nothing since explaining the charges. on contacting the bank the third time, they decided they would speak to me. i was able to find out where the 629.15c went. 9.15c was on a special direct debit no explanation for what it was it just stated special direct debit . the remaining 620.00c was for succession documents inheritance bank statement . these consisted of two a4 pages britline had sent to the notaire. these two pages listed the sole account number and balance on date of death on one page and a 9 line paragraph on the other page with the notaires address and customers name and details. the nine lines was standard phraseology required information that would be expected on anyone s bank statement. there were no special circumstances or further paperwork or explanations. when speaking to the same bank manager who opened the account two years earlier he talked for two minutes about all the reasons for this 620 charge. it was a lot of over inflated hot air. he even went as far as to state that decisions about who the inheritors were..had to be made . i had to point out that this was complete rubbish because one, that was the notaire s and state of france s responsibility and two that had been established before the bank was even aware their client had died. he was just making rubbish up on the spot to try and justify a 620 euro charge for sending out two a4 pages. in contrast, the accounts held by my aunt with allied irish bank, bank of scotland, the halifax and la poste, all sent out the same two a4 pages and their letters started with their condolences and some even if fake respect considering my aunts death. all those financial institutions didn t charge a penny, not one penny to send out those same letters and the banks statement for each account. when speaking to the manager, there was a distinct air of contempt as he ate food while talking on the phone and one could really sense the i don t give sh attitude hidden under the pretence of professionalism. every time i pointed out something relèvent he simply replied uhmmm . complete contempt for the situation. it made me completely aware that britline saw opportunity for easy money someone else s money as they rub their hands. banks are banks i m no fool. they are just there to make money no matter how beautiful the black horse advert is lloyd s or how the nice the individual person is you speak to in the moment. however a good judge of the quality of a bank is how they act when things are going wrong or you have a problem not when things are going well and you don t need their help. i strongly advise potential customers to clearly understand what hidden charges their bank has and ask direct straight questions when opening any bank account so you understand how you will be treated when you wish to close that account or transfer money. i cannot recommend britline ca normandie as a bank to trust your money with. they failed to divulge to the notaire what the charges were for. they failed to list any interest accrued even if it was zero 0 and treated family members with contempt and the deceased s bank account with opportunism.",en
bank,Shine ,Phemelo Motaung,"Best service ever,I'm really impressed…","Best service ever,I'm really impressed by their service.ive recommended it to my friends and family.","Bonjour Phemelo,Merci beaucoup pour votre avis et vos recommandations ! 😊Lou de Shine ✨",,,2024-08-05,https://www.trustpilot.com/review/shine.fr?page=1,6,10-09-2024,0,,,,2024,8,5,,100,2,4,"[""'""]",0,0,"best service ever,i'm really impressed by their service.ive recommended it to my friends and family.",en
bank,Sumeria ,Ludovic,Very nice,Amazing application,,,,2022-05-15,https://www.trustpilot.com/review/sumeria.eu?page=44,51,10-09-2024,1,,,,2022,5,15,,19,1,0,[],0,0,amazing application,it
bank,Younited Credit ,Bru,Très simple très rapide merci à younited," April 03, 2018","Bonjour Bru,Nous vous remercions pour ce bon retour ! Excellente journée, l'équipe Younited Credit",,,2018-04-03,https://www.trustpilot.com/review/www.younited-credit.com?page=29,38,10-09-2024,0,,,,2018,4,3,,15,1,1,[],0,0,"april 03, 2018",ro
bank,Sumeria ,Arthur,easy to use and doesn't need to be…,easy to use and doesn't need to be linked to a bank account so it's a plus for youngsters and minors.,,,,2024-04-11,https://www.trustpilot.com/review/sumeria.eu?page=2,51,10-09-2024,1,,,,2024,4,11,,101,0,3,"[""'"", ""'""]",0,0,easy to use and doesn't need to be linked to a bank account so it's a plus for youngsters and minors.,en
bank,Cofidis ,BILAL AREZKI SABER-PACHA,Rapide,"Rapide, simple et efficace","Bonjour Bilal Arezki, Je suis ravie de lire votre témoignage. 😊 Bonne journée ! Cindy de l'équipe Cofidis.",,,2024-04-30,https://www.trustpilot.com/review/cofidis.fr?page=2,16,10-09-2024,0,,,,2024,4,30,,26,1,1,[],0,0,"rapide, simple et efficace",fr
bank,Orange Bank ,FREDERIC LEMAITRE,Sans contact,Simple et efficace,"Bonjour Frederic, Oui le sans contact est sympathique et bien pratique au quotidien (surtout avec le smartphone). Une bonne journéeFrancis",,,2022-12-26,https://www.trustpilot.com/review/orangebank.fr?page=8,41,10-09-2024,0,,,,2022,12,26,,18,1,0,[],0,0,simple et efficace,fr
bank,floapay.com ,Ms Tracey Miller,Quick and simple,Quick and simple,"Bonjour Ms Tracey Miller,Quel plaisir de lire votre message !Votre satisfaction est précieuse et nous encourage à continuer en ce sens.Au plaisir d'échanger de nouveau avec vous.Cordialement,Firas, votre conseiller FLOA",,,2024-04-06,https://www.trustpilot.com/review/floapay.com?page=1,1,10-09-2024,0,,,,2024,4,6,,16,1,0,[],0,0,quick and simple,en
bank,Younited Credit ,Lucie,Simple et efficace.,Simple et efficace.A recommander,"Bonjour Madame, Nous vous remercions pour ce commentaire positif.Excellente journée, Tracy de l'équipe Younited Credit",,,2022-06-15,https://www.trustpilot.com/review/www.younited-credit.com?page=7,38,10-09-2024,1,,,,2022,6,15,,32,2,1,[],0,0,simple et efficace.a recommander,fr
bank,Younited Credit ,Françoise,Satisfaction," August 25, 2021",,,,2021-08-25,https://www.trustpilot.com/review/www.younited-credit.com?page=16,38,10-09-2024,1,,,,2021,8,25,,16,1,1,[],0,0,"august 25, 2021",et
bank,SOFINCO ,Patricia,Facile à utiliser,"Facile à utiliser, interface facile à utiliser.","Bonjour Patricia, Merci beaucoup pour ce retour et cette note de 5 étoiles. Excellente journée, Adrien",,,2023-05-28,https://www.trustpilot.com/review/sofinco.fr?page=3,4,10-09-2024,0,,,,2023,5,28,,47,1,2,[],0,0,"facile à utiliser, interface facile à utiliser.",fr
bank,Younited Credit ,ML,SUPER,SUPER TOP !!!!!,"Bonjour  Madame, Nous vous remercions pour ce commentaire positif.Excellente journée, AMOR de l’équipe Younited Credit",,,2019-06-19,https://www.trustpilot.com/review/www.younited-credit.com?page=25,38,10-09-2024,1,,,,2019,6,19,,15,8,5,[],0,0,super top,en
bank,Qonto ,Isabelle Steinhauslin,Great Customer Service,"Great Customer Service, quick to reply and solve queries.","Hello Isabelle, 👋We can’t thank you enough for the kind words about our services. If you have any questions or doubts, we’re always here to help you! 😉",,,2023-02-21,https://www.trustpilot.com/review/qonto.com?page=17,30,10-09-2024,0,,,,2023,2,21,,57,3,2,[],0,0,"great customer service, quick to reply and solve queries.",en
bank,Shine ,AntoMarte,Optimum,"Simple, rapide, clair, efficace.Tout ce qu’on aime.",,,,2023-05-11,https://www.trustpilot.com/review/shine.fr?page=1,6,10-09-2024,0,,,,2023,5,11,,51,2,6,['’'],0,0,"simple, rapide, clair, efficace.tout ce qu on aime.",fr
bank,Hello bank! France ,Has,Your service is not good for non-French…,Your service is not good for non-French speakers. Chat app is not working for one week. Completely not happy. I will close my card,"Hello Has, We are Hello bank France. Please respond to the request for information sent today📧 so that I can investigate on my side please. Nice day to you. 🌞 Nasser from the Hello team.",,,2024-03-20,https://www.trustpilot.com/review/hellobank.fr?page=3,4,10-09-2024,0,,,,2024,3,20,,130,5,4,['-'],0,0,your service is not good for non french speakers. chat app is not working for one week. completely not happy. i will close my card,en
bank,Fortuneo ,José,Excellente,Excellente. Support réactif et application mobile intuitive.,,,,2023-06-07,https://www.trustpilot.com/review/fortuneo.fr?page=7,10,10-09-2024,0,,,,2023,6,7,,60,2,2,[],0,0,excellente. support réactif et application mobile intuitive.,fr
bank,Pixpay ,Ele.barto,Nickel,"Nickel, rapide efficace !",Merci pour votre retour !A très vite !Rebecca,,,2021-06-19,https://www.trustpilot.com/review/pixpay.eu?page=12,13,10-09-2024,0,,,,2021,6,19,,25,1,2,[],0,0,"nickel, rapide efficace",es
bank,Younited Credit ,cliente,No comment trustable finance," October 02, 2022","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,,2022-11-29,https://www.trustpilot.com/review/www.younited-credit.com?page=2,38,10-09-2024,1,,,,2022,11,29,,17,1,1,[],0,0,"october 02, 2022",sv
bank,Sumeria ,Pineda,Great service,Great service! Excellent support and low commissions,,,,2022-06-05,https://www.trustpilot.com/review/sumeria.eu?page=41,51,10-09-2024,1,,,,2022,6,5,,52,2,1,[],0,0,great service excellent support and low commissions,en
bank,Younited Credit ,olivier,excellent,tres simple et tres rapide,,,,2019-07-31,https://www.trustpilot.com/review/www.younited-credit.com?page=25,38,10-09-2024,1,,,,2019,7,31,,26,0,0,[],0,0,tres simple et tres rapide,fr
bank,Qonto ,SCHAUVILLER NATHALIE,Simple et rapide !," May 29, 2023","Bonjour Nathalie, merci pour votre retour positif ! ​​😍",,,2023-05-31,https://www.trustpilot.com/review/qonto.com?page=14,30,10-09-2024,0,,,,2023,5,31,,13,1,1,[],0,0,"may 29, 2023",tl
bank,Younited Credit ,HABIBA,Rapide efficace merci !," May 18, 2022","Bonjour   Madame, Nous vous remercions pour ce commentaire positif.Excellente journée, DIANE de l'équipe Younited Credit",,,2022-05-18,https://www.trustpilot.com/review/www.younited-credit.com?page=11,38,10-09-2024,1,,,,2022,5,18,,13,1,1,[],0,0,"may 18, 2022",tl
bank,Anytime ,AMIROUCHE MIHOUBI,Excellent service," February 27, 2023","Bonjour 😁 Merci pour votre avis positif ! A très vite, Margaux - Anytime 🌺",,,2023-02-28,https://www.trustpilot.com/review/anyti.me?page=10,14,10-09-2024,0,,,,2023,2,28,,18,1,1,[],0,0,"february 27, 2023",en
bank,Younited Credit ,daniel,Super efficacitee,Equipe tres reactive. Bazin,,,,2016-05-26,https://www.trustpilot.com/review/www.younited-credit.com?page=37,38,10-09-2024,0,,,,2016,5,26,,27,2,1,[],0,0,equipe tres reactive. bazin,fr
bank,Floabank ,Chris,All is great !," September 11, 2023","Bonjour Chris,Un grand merci pour votre message positif ! Vous savoir satisfait est une information précieuse et nous encourage à continuer dans ce sens.Au plaisir d’échanger avec vous.Votre conseiller clientèle FLOA Bank.",,,2023-09-11,https://www.trustpilot.com/review/floabank.fr?page=3,5,10-09-2024,0,,,,2023,9,11,,19,1,1,[],0,0,"september 11, 2023",sv
bank,Sumeria ,Israr,Great Great Great is very good lidya I…,Great Great Great is very good lidya I am very happy before I have others accounts I don't have good experience because every time many time demands justification this lydia is good for me,,,,2022-11-15,https://www.trustpilot.com/review/sumeria.eu?page=24,51,10-09-2024,1,,,,2022,11,15,,188,6,1,"[""'""]",0,0,great great great is very good lidya i am very happy before i have others accounts i don't have good experience because every time many time demands justification this lydia is good for me,en
bank,Orange Bank ,Swafouwani,Super service," May 06, 2022",Bonjour Swafouwani Merci à vous pour ces belles étoiles. Nous nous réjouissons de voir que vous êtes pleinement satisfait de nos services. Excellente journée à vous!Sara,,,2022-05-06,https://www.trustpilot.com/review/orangebank.fr?page=22,41,10-09-2024,0,,,,2022,5,6,,13,1,1,[],0,0,"may 06, 2022",tl
bank,Younited Credit ,Nathalie,SIMPLE EFFICACE COMPLET RAPIDE," May 28, 2019","Bonjour  Madame,Nous sommes enchantés de vous lire et ravis d’avoir contribué à la réalisation de votre projet de trésorerie.Bienvenue chez Younited. Excellente journée, Amor de Younited Credit",,,2019-05-28,https://www.trustpilot.com/review/www.younited-credit.com?page=26,38,10-09-2024,1,,,,2019,5,28,,13,1,1,[],0,0,"may 28, 2019",tl
bank,Qonto ,Gabby Plum,Qonto is great for online payments,"Qonto is great for online payments with complete online security while shopping on the Internet. Easy and safe, is what we need for now.","Hello Gabby, 👋We’re really happy that you enjoy using Qonto. 😍If you have any questions, let us know!",,,2022-04-07,https://www.trustpilot.com/review/qonto.com?page=22,30,10-09-2024,0,,,,2022,4,7,,136,3,3,[],0,0,"qonto is great for online payments with complete online security while shopping on the internet. easy and safe, is what we need for now.",en
bank,Orange Bank ,Lakhvir,Je suis aimer la orange bank.," April 22, 2022","Bonjour,Merci pour votre commentaire et pour l'intérêt que vous portez à Orange Bank. J'ai été ravis d'échanger avec vous au sujet de votre souhait d'ouvrir un compte bancaire.Si vous avez des questions supplémentaires n'hésitez pas à nous écrire sur webmaster@orangebank.fr.Bonne journée, Elodie.",,,2022-04-22,https://www.trustpilot.com/review/orangebank.fr?page=25,41,10-09-2024,0,,,,2022,4,22,,15,1,1,[],0,0,"april 22, 2022",ro
bank,Sumeria ,Hugo,The service is nice but I fill like the…,The service is nice but I fill like the black card is a bit expensive.It is a problem not to be able to have a black/green card but only a blue/green card.,,,,2022-07-28,https://www.trustpilot.com/review/sumeria.eu?page=34,51,10-09-2024,1,,,,2022,7,28,,155,3,4,"['/', '/']",0,0,the service is nice but i fill like the black card is a bit expensive.it is a problem not to be able to have a black green card but only a blue green card.,en
bank,Orange Bank ,Nathalie Super,Super,Informations clés,"Bonjour Nathalie,Merci pour ce retour étoilé!Nous sommes heureux de constater votre entière satisfaction.Notre équipe est présente chaque jour pour répondre à vos demandes.N'hésitez pas à nous recommander auprès de vos prochesA très bientôt.Céline Experte Orange Bank",,,2023-03-17,https://www.trustpilot.com/review/orangebank.fr?page=10,41,10-09-2024,0,,,,2023,3,17,,17,1,0,[],0,0,informations clés,fr
bank,Younited Credit ,Jerome,Bien,"Bien, accord direct…","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",,,2023-05-18,https://www.trustpilot.com/review/www.younited-credit.com?page=8,38,10-09-2024,1,,,,2023,5,18,,20,1,2,['…'],0,0,"bien, accord direct",es
bank,Hello bank! France ,Sami MIGHRI,Good and quick customer service !," February 15, 2024","Hello Sami ! Disponibles et réactifs, c'est vrai ! Venez tous chez Hello bankl! Si nécessaire, nos conseillers restent disponibles au 01 43 63 15 15 (appel gratuit) du lundi au vendredi de 8h à 20h et le samedi de 8h à 18h mais également via les réseaux sociaux, au besoin, avec une réponse apportée dans l'heure :  -              Facebook via Messenger : https://m.me/HelloBankFr/-              X ( ex Twitter )  : https://x.com/Hellobank_fr  Excellente journée à vous et à bientôt chez Hello !Priscilia de la Hello Team",,,2024-02-15,https://www.trustpilot.com/review/hellobank.fr?page=3,4,10-09-2024,0,,,,2024,2,15,,18,1,1,[],0,0,"february 15, 2024",en
bank,Anytime ,GURCU SAHIN,Merci anytime," June 11, 2023","Bonjour, Merci à vous pour votre feedback ! Le client est au coeur de la préoccupation d'Anytime et je suis très heureuse de faire partie de cette grande famille ✨A très bientôt, Barbara - Anytime",,,2023-06-12,https://www.trustpilot.com/review/anyti.me?page=2,14,10-09-2024,0,,,,2023,6,12,,14,1,1,[],0,0,"june 11, 2023",fr
bank,Younited Credit ,Exo Saru,Super simple,"Super simple, très rapide, interface Web très facile à utiliser.merci younited à de futur projet 👍😊","Bonjour,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Younited.Nous vous remercions une nouvelle fois pour votre confiance.Excellente journée,Alexandra",,,2023-08-24,https://www.trustpilot.com/review/www.younited-credit.com?page=1,38,10-09-2024,1,,,,2023,8,24,,99,2,5,"['👍', '😊']",2,0,"super simple, très rapide, interface web très facile à utiliser.merci younited à de futur projet",fr
bank,Cofidis - O Cr&eacute;dito Por Telefone ,FELDERBERNARD,"Demande,étude,reponse","Demande,étude,reponse, paiement Du 13 au 21 octobre...qui dit Mieux!!!",,,,2022-10-25,https://www.trustpilot.com/review/cofidis.pt?page=3,6,10-09-2024,0,,,,2022,10,25,,70,3,9,[],0,0,"demande,étude,reponse, paiement du 13 au 21 octobre...qui dit mieux",fr
bank,Sumeria ,FONTAN—FOROPON,So useful to use,I used it every day without a problem,,,,2024-02-12,https://www.trustpilot.com/review/sumeria.eu?page=6,51,10-09-2024,1,,,,2024,2,12,,37,1,0,[],0,0,i used it every day without a problem,en
