categorie_bis,companies,noms,titre_com,commentaire,reponses,notes,date_experience,date_commentaire,site,nombre_pages,date_scrap,verified,année_experience,mois_experience,jour_experience,année_commentaire,mois_commentaire,jour_commentaire,leadtime_com_exp,nombre_caractères,nombre_maj,nombre_car_spé,caractères_spé,emojis_positifs_count,emojis_negatifs_count,commentaire_text,langue_bis
bank,la Nef ,O'Reilly,Au top,"Au top ! Merci à Neil, mon conseiller qui se rend disponible et répond très clairement à toutes mes questions. Je suis ravie d'avoir mis mon épargne à la Nef, seule banque vraiment en cohérence avec mes valeurs.",,0.0,,2022-04-11,https://www.trustpilot.com/review/www.lanef.com?page=4,6,10-09-2024,0,0,0,0,2022,4,11,,211,5,6,',0,0,"au top merci à neil, mon conseiller qui se rend disponible et répond très clairement à toutes mes questions. je suis ravie d'avoir mis mon épargne à la nef, seule banque vraiment en cohérence avec mes valeurs.",fr
bank,Younited Credit ,ALEXANDRE,Rapide et simple !,Rapide et simple !Merci,,0.0,,2021-10-29,https://www.trustpilot.com/review/www.younited-credit.com?page=15,38,10-09-2024,1,0,0,0,2021,10,29,,23,2,1,,0,0,rapide et simple merci,fr
bank,Sumeria ,Marouane,Hands down the best online banking…,Hands down the best online banking company in the world.So easy and simple to use. And the support is amazing.Recommended.,,0.0,,2022-08-23,https://www.trustpilot.com/review/sumeria.eu?page=30,51,10-09-2024,1,0,0,0,2022,8,23,,122,4,4,,0,0,hands down the best online banking company in the world.so easy and simple to use. and the support is amazing.recommended.,en
bank,Anytime ,Deschamps,Super,Superam application,"Bonjour, Merci pour votre super avis ⭐️Nous essayons d'être toujours réactifs ! A bientôt, Barbara - Anytime",0.0,,2022-10-11,https://www.trustpilot.com/review/anyti.me?page=4,14,10-09-2024,0,0,0,0,2022,10,11,,19,1,0,,0,0,superam application,it
bank,Orange Bank ,Aristhene,J'aime bien orange," July 27, 2022","Bonjour Aristhène,Si vous aimez Orange, il n'y a pas de raison que ce ne soit pas le cas chez Orange Bank 😉Nous restons à votre entière disposition si nécessaire.A bientôt,Philippe",0.0,,2022-07-27,https://www.trustpilot.com/review/orangebank.fr?page=14,41,10-09-2024,0,0,0,0,2022,7,27,,14,1,1,,0,0,"july 27, 2022",fi
bank,Anytime ,GILLES,Changement de numero,"Rapide, comprehensif et efficace","Bonjour Gilles, Merci pour votre commentaire positif ⚡️A très bientôt, Léa 🦋",0.0,,2020-12-09,https://www.trustpilot.com/review/anyti.me?page=12,14,10-09-2024,0,0,0,0,2020,12,9,,32,1,1,,0,0,"rapide, comprehensif et efficace",fr
bank,Qonto ,Bhuyan md mofassal hossn,good service easy way to make transtion,good service easy way to make transtion,Thank you so much for your positive feedback and your support! 😊,0.0,,2024-06-14,https://www.trustpilot.com/review/qonto.com?page=5,30,10-09-2024,0,0,0,0,2024,6,14,,39,0,0,,0,0,good service easy way to make transtion,en
bank,Younited Credit ,FERRI,Je recommande vivement younited," September 23, 2017",,0.0,,2017-09-23,https://www.trustpilot.com/review/www.younited-credit.com?page=33,38,10-09-2024,0,0,0,0,2017,9,23,,19,1,1,,0,0,"september 23, 2017",sv
bank,Hello bank! France ,Akshay Sharma,From My side A Great Bank… Must Have…,From My side A Great Bank… Must Have According To My Opinion…. ❤️💯,"Hello Akshay Sharma,Nous sommes ravis de pouvoir vous rendre la vie facile au quotidien. <3Si nécessaire, nos conseillers restent disponibles au 01 43 63 15 15 (appel gratuit) du lundi au vendredi de 8h à 20h et le samedi de 8h à 18h mais également via les réseaux sociaux, au besoin, avec une réponse apportée dans l'heure : - Facebook via Messenger : https://m.me/HelloBankFr/ - X ( ex Twitter ) : https://x.com/Hellobank_fr Excellente journée à vous et à bientôt chez Hello !Chris de la Hello Team",0.0,,2023-11-27,https://www.trustpilot.com/review/hellobank.fr?page=2,4,10-09-2024,0,0,0,0,2023,11,27,,66,11,6,……❤️💯,0,0,from my side a great bank must have according to my opinion .,en
bank,Cofidis - O Cr&eacute;dito Por Telefone ,Actu.,Un peu compliqué pour une demande de…,"Un peu compliqué pour une demande de financement de 8.000 EUR.Appel, rappel, demande de documents a n'en plus finir.Jamais le même interlocuteur.Bref un peu compliqué.",,0.0,,2022-12-23,https://www.trustpilot.com/review/cofidis.pt?page=1,6,10-09-2024,0,0,0,0,2022,12,23,,167,7,8,',0,0,"un peu compliqué pour une demande de financement de 8.000 eur.appel, rappel, demande de documents a n'en plus finir.jamais le même interlocuteur.bref un peu compliqué.",fr
bank,Cofidis ,FERRACCI JOSE,"simple,facile,interlocuteur tres sympa…","simple,facile,interlocuteur tres sympa .parfait que dire de plus",Bonjour José. Je suis ravie de lire votre témoignage. 😊 Bonne fin de journée. Emmanuelle de l'équipe Cofidis.,0.0,,2021-04-12,https://www.trustpilot.com/review/cofidis.fr?page=15,16,10-09-2024,0,0,0,0,2021,4,12,,64,0,3,,0,0,"simple,facile,interlocuteur tres sympa .parfait que dire de plus",fr
bank,la Nef ,M. GUILLEUX Antoine,La banque française la plus éthique !," June 06, 2024",,0.0,,2024-06-06,https://www.trustpilot.com/review/www.lanef.com?page=6,6,10-09-2024,0,0,0,0,2024,6,6,,14,1,1,,0,0,"june 06, 2024",et
bank,Cofidis ,Client,Rapide simple et efficace," October 12, 2021","Bonjour,Merci pour votre commentaire et votre note 5 étoiles ! 🤩 A bientôt. Florian de l'équipe Cofidis.",0.0,,2021-10-12,https://www.trustpilot.com/review/cofidis.fr?page=11,16,10-09-2024,0,0,0,0,2021,10,12,,17,1,1,,0,0,"october 12, 2021",en
bank,BoursoBank ,Sachin PS,Good,Good and great,,0.0,,2024-04-10,https://www.trustpilot.com/review/boursobank.com?page=8,10,10-09-2024,0,0,0,0,2024,4,10,,14,1,0,,0,0,good and great,en
bank,Younited Credit ,Serge  DROULLON,RAPIDITE,"RAPIDITE, FACILITE, documents faciles à transmette via internet",,0.0,,2020-05-09,https://www.trustpilot.com/review/www.younited-credit.com?page=21,38,10-09-2024,1,0,0,0,2020,5,9,,63,16,2,,0,0,"rapidite, facilite, documents faciles à transmette via internet",fr
bank,Orange Bank ,Ali,Merci beaucoup orange Bank," August 10, 2022","Bonjour Ali,Merci beaucoup pour votre gentil commentaire 😍 Nous avons pour objectif de vous fournir le service que vous méritez ! 👍A bientôt,Philippe",0.0,,2022-08-10,https://www.trustpilot.com/review/orangebank.fr?page=14,41,10-09-2024,0,0,0,0,2022,8,10,,16,1,1,,0,0,"august 10, 2022",et
bank,Orange Bank ,Kerouanton,Simple d utilisation," April 22, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients une application de qualité, simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe",0.0,,2022-04-22,https://www.trustpilot.com/review/orangebank.fr?page=25,41,10-09-2024,0,0,0,0,2022,4,22,,15,1,1,,0,0,"april 22, 2022",ro
bank,Ma French Bank ,Luciano Dopia,Bienvenue à  ma french banque," June 29, 2022","Bonjour,Votre commentaire nous va droit au cœur ! Heureux de vous savoir ravi par les services de Ma French Bank. Passez une belle journée ! L’équipe Ma French Bank",0.0,,2022-06-29,https://www.trustpilot.com/review/www.mafrenchbank.fr?page=2,5,10-09-2024,0,0,0,0,2022,6,29,,14,1,1,,0,0,"june 29, 2022",fr
bank,Sumeria ,Christopher,Good,Good but tax is too much,,0.0,,2024-04-17,https://www.trustpilot.com/review/sumeria.eu?page=8,51,10-09-2024,1,0,0,0,2024,4,17,,24,1,0,,0,0,good but tax is too much,so
bank,Cofidis ,ESTELLE BERNEDE,Parfait et simple.," February 02, 2021",Je suis ravi de lire votre témoignage. 😊 Bonne journée ! Philippe de l'équipe Cofidis.,0.0,,2021-02-02,https://www.trustpilot.com/review/cofidis.fr?page=16,16,10-09-2024,0,0,0,0,2021,2,2,,18,1,1,,0,0,"february 02, 2021",en
bank,Orange Bank ,Beau Soleil Consulting,Simple d'utilisation,Simple d'utilisationEfficace,"Bonjour,Merci pour ces belles étoiles. C'est une belle récompense pour nous de lire ces quelques mots. Bonne journée, Elodie.",0.0,,2022-08-18,https://www.trustpilot.com/review/orangebank.fr?page=13,41,10-09-2024,0,0,0,0,2022,8,18,,28,2,1,',0,0,simple d'utilisationefficace,it
bank,Anytime ,JM Discret,"Relation nickel simple,efficace et suivie.","Mise en place du compte facile. Relation nickel simple, efficace et suivie avec les conseiller(e)s.Merci.","Bonjour, Merci pour cet avis qui nous fait chaud au coeur 💙A très bientôt, Léa 🦋",0.0,,2021-04-23,https://www.trustpilot.com/review/anyti.me?page=3,14,10-09-2024,0,0,0,0,2021,4,23,,105,3,6,(),0,0,"mise en place du compte facile. relation nickel simple, efficace et suivie avec les conseiller e s.merci.",fr
bank,Qonto ,Bright Elawure,Very good bank," July 11, 2024","Hi Bright,Thank you for your positive words! We are always happy to hear that clients appreciate our products and services.Please reach out to us if you need any help.Best, Qonto Team.",0.0,,2024-08-01,https://www.trustpilot.com/review/qonto.com?page=9,30,10-09-2024,1,0,0,0,2024,8,1,,14,1,1,,0,0,"july 11, 2024",fi
bank,Sumeria ,Messad,I really enjoy yousing it,"I really enjoy yousing it, very simple the staff are very reactif if needed and helpful i did recommend and will continue. Keep it up",,0.0,,2022-08-28,https://www.trustpilot.com/review/sumeria.eu?page=29,51,10-09-2024,1,0,0,0,2022,8,28,,133,2,2,,0,0,"i really enjoy yousing it, very simple the staff are very reactif if needed and helpful i did recommend and will continue. keep it up",en
bank,Sumeria ,Kaito,Super safe and easy to use," May 14, 2022",Un grand merci !,0.0,,2022-05-14,https://www.trustpilot.com/review/sumeria.eu?page=45,51,10-09-2024,1,0,0,0,2022,5,14,,13,1,1,,0,0,"may 14, 2022",tl
bank,Floabank ,Isabelle C.,Excellente application,Application facile à utiliser sur smartphone,,0.0,,2021-04-07,https://www.trustpilot.com/review/floabank.fr?page=3,5,10-09-2024,0,0,0,0,2021,4,7,,44,1,0,,0,0,application facile à utiliser sur smartphone,fr
bank,Orange Bank ,LEBRUN,Satisfaction !," July 20, 2022","Bonjour,Ravi de l'apprendre 🤗​Notre objectif est de continuer à garantir votre satisfaction encore longtemps 😉​.A bientôt,Philippe",0.0,,2022-07-20,https://www.trustpilot.com/review/orangebank.fr?page=14,41,10-09-2024,0,0,0,0,2022,7,20,,14,1,1,,0,0,"july 20, 2022",fi
bank,Sumeria ,Jeremie,good,good application,,0.0,,2022-06-25,https://www.trustpilot.com/review/sumeria.eu?page=38,51,10-09-2024,1,0,0,0,2022,6,25,,16,0,0,,0,0,good application,en
bank,BoursoBank ,NATHALIE B,Application intuitive,Découverte de l'application agréable et intuitive.Possible que j'utilise bourso comme ma banque principale,,0.0,,2023-12-15,https://www.trustpilot.com/review/boursobank.com?page=3,10,10-09-2024,0,0,0,0,2023,12,15,,106,2,3,'',0,0,découverte de l'application agréable et intuitive.possible que j'utilise bourso comme ma banque principale,fr
bank,Cofidis ,michel fernandez,Super rapide,"Super rapide, merci",Bonjour Michel et merci pour ce retour. C'est un plaisir de vous accompagner dans ce projet. A très vite pour d'autres demandes ! Lionel de l'équipe Cofidis.,0.0,,2021-06-30,https://www.trustpilot.com/review/cofidis.fr?page=13,16,10-09-2024,0,0,0,0,2021,6,30,,19,1,1,,0,0,"super rapide, merci",ca
bank,Qonto ,DS BAU Plauen,The Best Account," March 22, 2022","Hello, 👋We’re really happy that you enjoy using Qonto. 😍If you have any questions, let us know!",0.0,,2022-03-22,https://www.trustpilot.com/review/qonto.com?page=22,30,10-09-2024,0,0,0,0,2022,3,22,,15,1,1,,0,0,"march 22, 2022",cy
bank,Ma French Bank ,PHILIPPE,simple eficace," April 20, 2023","Bonjour, Merci pour votre retour ! C'est un plaisir de vous lire ! :) L'équipe Ma French Bank.",0.0,,2023-04-20,https://www.trustpilot.com/review/www.mafrenchbank.fr?page=4,5,10-09-2024,0,0,0,0,2023,4,20,,15,1,1,,0,0,"april 20, 2023",ro
bank,Pixpay ,Magali Demanne,J'adore cette application," February 14, 2023",Merci Magali 😊,0.0,,2023-02-15,https://www.trustpilot.com/review/pixpay.eu?page=8,13,10-09-2024,0,0,0,0,2023,2,15,,18,1,1,,0,0,"february 14, 2023",en
bank,Cofidis ,Alain GRUDET,Impeccable.," November 17, 2020",Bonjour Alain. Merci pour votre message. 😊 A bientôt ! Florian de l'équipe Cofidis.,0.0,,2020-11-17,https://www.trustpilot.com/review/cofidis.fr?page=16,16,10-09-2024,0,0,0,0,2020,11,17,,18,1,1,,0,0,"november 17, 2020",sl
bank,BoursoBank ,SHAHZAD A,Very fast excellent service," February 21, 2024",,0.0,,2024-02-21,https://www.trustpilot.com/review/boursobank.com?page=6,10,10-09-2024,0,0,0,0,2024,2,21,,18,1,1,,0,0,"february 21, 2024",en
bank,Fortuneo ,catherine heyman,IMPOSSIBLE DE FAIRE UN VIREMENT DE PLUS…,IMPOSSIBLE DE FAIRE UN VIREMENT DE PLUS DE 50000 EUROS SANS LEUR TELEPHONNERIMPOSSIBLE DE LES JOINDRE APRES 45 MN D'ATTENTE,,0.0,,2022-08-18,https://www.trustpilot.com/review/fortuneo.fr?page=7,10,10-09-2024,0,0,0,0,2022,8,18,,123,96,1,',0,0,impossible de faire un virement de plus de 50000 euros sans leur telephonnerimpossible de les joindre apres 45 mn d'attente,fr
bank,Sumeria ,RAMI,profesional CS et easy to use online…,profesional CS et easy to use online banking,,0.0,,2022-12-31,https://www.trustpilot.com/review/sumeria.eu?page=23,51,10-09-2024,1,0,0,0,2022,12,31,,44,2,0,,0,0,profesional cs et easy to use online banking,en
bank,Younited Credit ,client,Simple et rapide," February 19, 2023","Bonjour,Nous vous remercions pour ce commentaire positif. En espérant que vous puissiez recommander Younited auprès de votre entourage.Excellente journée,Tracy",0.0,,2023-02-28,https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,10-09-2024,1,0,0,0,2023,2,28,,18,1,1,,0,0,"february 19, 2023",en
bank,Orange Bank ,POMARES Georgette,simple et efficace.," March 24, 2023","Merci Georgette  pour votre pragmatisme. C'est tout à fait ce que nous souhaitons offrit à nos clients : Simplicité d'utilisation, Efficacité de l'Application et du service client.Bonne journée et à très vite,Lucas",0.0,,2023-03-25,https://www.trustpilot.com/review/orangebank.fr?page=7,41,10-09-2024,0,0,0,0,2023,3,25,,15,1,1,,0,0,"march 24, 2023",cy
bank,Britline ,Kate,Super Service,I have always experienced a super service at CREDIT AGRICOLE BRITLINE. One is treated like an individual with tailor made needs being considered. Requests are dealt with speed and clarity. If there is anything one is uncertain about concerning protocol or documentation my bank manager is always there to help. I have felt well supported by the bank over the past decade as we have carved a life in France.,,0.0,,2024-01-30,https://www.trustpilot.com/review/britline.com?page=2,5,10-09-2024,0,0,0,0,2024,1,30,,406,28,5,,0,0,i have always experienced a super service at credit agricole britline. one is treated like an individual with tailor made needs being considered. requests are dealt with speed and clarity. if there is anything one is uncertain about concerning protocol or documentation my bank manager is always there to help. i have felt well supported by the bank over the past decade as we have carved a life in france.,en
bank,Younited Credit ,Dominique LEMAY,Super service," June 21, 2021",,0.0,,2021-06-21,https://www.trustpilot.com/review/www.younited-credit.com?page=17,38,10-09-2024,1,0,0,0,2021,6,21,,14,1,1,,0,0,"june 21, 2021",fr
bank,Orange Bank ,Alfred Guilbaut,J ai apprecie,BravoOrange bank faites plus de contacts teleohoniques avec vos clients... Vos collaborateurs sont excellentsTout simplementAlfred Guilbaut,"Bonjour Alfred,Ravi de vous savoir satisfait par la prise en charge de notre conseiller. Nos collaborateurs ont à cœur de vous apporter toute leur expertise afin de répondre au mieux à vos attentes.A bientôt,Philippe",0.0,,2022-07-12,https://www.trustpilot.com/review/orangebank.fr?page=15,41,10-09-2024,0,0,0,0,2022,7,12,,139,6,3,,0,0,bravoorange bank faites plus de contacts teleohoniques avec vos clients... vos collaborateurs sont excellentstout simplementalfred guilbaut,fr
bank,Orange Bank ,Francois,contact direct facile.," November 30, 2022",,0.0,,2022-12-01,https://www.trustpilot.com/review/orangebank.fr?page=4,41,10-09-2024,0,0,0,0,2022,12,1,,18,1,1,,0,0,"november 30, 2022",sl
bank,Qonto ,Pierre Boutigny,Top Top !,Top ! Top ! Top !,"Merci, merci, merci ! C'est un plaisir de vous compter parmi nos clients, Pierre. 💜",0.0,,2021-05-24,https://www.trustpilot.com/review/qonto.com?page=25,30,10-09-2024,0,0,0,0,2021,5,24,,17,3,3,,0,0,top top top,en
bank,Cofidis ,Ryan,C'est tres tres bien service…,C'est tres tres bien service professionelle.!,Bonjour Ryan. Merci beaucoup pour votre note et votre commentaire. Je vous souhaite une belle journée. Matthias de l'équipe Cofidis.,0.0,,2022-08-30,https://www.trustpilot.com/review/cofidis.fr?page=4,16,10-09-2024,0,0,0,0,2022,8,30,,45,1,3,',0,0,c'est tres tres bien service professionelle.,fr
bank,Anytime ,REFIK BENGU,Excellent,Excellent ...,"Bonjour, Merci pour cet avis positif ! Nous sommes ravis de répondre à vos attentes 🥳A bientôt, Barbara - Anytime",0.0,,2022-07-29,https://www.trustpilot.com/review/anyti.me?page=8,14,10-09-2024,0,0,0,0,2022,7,29,,13,1,3,,0,0,excellent ...,ca
bank,Orange Bank ,Stéphania,La star,Super merci au top,,0.0,,2022-10-24,https://www.trustpilot.com/review/orangebank.fr?page=6,41,10-09-2024,0,0,0,0,2022,10,24,,18,1,0,,0,0,super merci au top,ro
bank,Orange Bank ,Emilie,Parfait,Super application super banque,"Bonjour Emilie,Merci pour ce commentaire positif 😍Nous sommes heureux que vous soyez satisfait par nos services. A très bientôt,Léa, experte Orange Bank",0.0,,2022-04-14,https://www.trustpilot.com/review/orangebank.fr?page=27,41,10-09-2024,0,0,0,0,2022,4,14,,30,1,0,,0,0,super application super banque,fr
bank,Sumeria ,Zakaria,Great !,"I appreciate lydia, good experience !",,0.0,,2022-05-15,https://www.trustpilot.com/review/sumeria.eu?page=44,51,10-09-2024,0,0,0,0,2022,5,15,,37,1,2,,0,0,"i appreciate lydia, good experience",it
bank,Green-Got ,Bernardo,My green bank of choice,"They are very transparent about what they do, they base their decisions in science and have a disruptive approach to the bank market.",Thank you Bernardo ! It's a beautiful definition of Green-Got 😍,0.0,,2023-01-14,https://www.trustpilot.com/review/green-got.com?page=2,3,10-09-2024,0,0,0,0,2023,1,14,,133,1,2,,0,0,"they are very transparent about what they do, they base their decisions in science and have a disruptive approach to the bank market.",en
bank,Younited Credit ,Laetitia,Merci Younited,Merci Younited. Je recommande.,"Bonjour  Madame, Nous sommes enchantés de vous lire.Bienvenue chez Younited.Excellente journée, AMOR de l’équipe Younited Credit",0.0,,2019-05-31,https://www.trustpilot.com/review/www.younited-credit.com?page=26,38,10-09-2024,1,0,0,0,2019,5,31,,30,3,2,,0,0,merci younited. je recommande.,en
bank,Immoprêt ,TRUONG Dien Hoa,Excellent,Excellent! Working with Immopret is our best decision for our first apartment. All of the procedures are well prepared and anticipated which reduces the risk or our stress to zero. It took us less than 3.5 months from starting the project to getting the key.Highly recommend.,,0.0,,2022-05-12,https://www.trustpilot.com/review/immopret.fr?page=1,3,10-09-2024,1,0,0,0,2022,5,12,,275,6,6,,0,0,excellent working with immopret is our best decision for our first apartment. all of the procedures are well prepared and anticipated which reduces the risk or our stress to zero. it took us less than 3.5 months from starting the project to getting the key.highly recommend.,en
bank,Sumeria ,Ainhoa,Too expensive for what it is," August 02, 2022",,0.0,,2022-08-02,https://www.trustpilot.com/review/sumeria.eu?page=33,51,10-09-2024,1,0,0,0,2022,8,2,,16,1,1,,0,0,"august 02, 2022",et
bank,Orange Bank ,Calliste,Libre,Libre et simple,"Bonjour Brigitte,La liberté ! Valeur on ne peut plus cardinale !!Vous êtes libre de consulter votre compte n'importe où et surtout n'importe quand en toute simplicité pour toujours savoir où vous en êtes de vos opérations et de vos finances.Merci d'en avoir rappeler l'importance.Bonne journée à vous,Romain",0.0,,2022-02-27,https://www.trustpilot.com/review/orangebank.fr?page=36,41,10-09-2024,0,0,0,0,2022,2,27,,15,1,0,,0,0,libre et simple,fr
bank,Younited Credit ,Alain,Service simple et facile," November 13, 2019",,0.0,,2019-11-13,https://www.trustpilot.com/review/www.younited-credit.com?page=23,38,10-09-2024,1,0,0,0,2019,11,13,,18,1,1,,0,0,"november 13, 2019",no
bank,Anytime ,SHAWANA SADIQ,TRES REACTIVE," May 07, 2023","Bonjour, Nous vous remercions pour votre gentil commentaire 😄Notre équipe essaie de vous accompagner dans la gestion de votre compte de la manière la plus efficace possible 🙂A très bientôt, Barbara - Anytime",0.0,,2023-05-08,https://www.trustpilot.com/review/anyti.me?page=8,14,10-09-2024,0,0,0,0,2023,5,8,,13,1,1,,0,0,"may 07, 2023",tl
bank,Fortuneo ,ARNAUD MAYEUR,Application intuitive et facile…,Application intuitive et facile d’utilisation. Seul bémol la messagerie qui ne fonctionne pas sur smartphone,,0.0,,2023-06-21,https://www.trustpilot.com/review/fortuneo.fr?page=3,10,10-09-2024,0,0,0,0,2023,6,21,,108,2,2,’,0,0,application intuitive et facile d utilisation. seul bémol la messagerie qui ne fonctionne pas sur smartphone,fr
bank,Immoprêt ,CARCAUD STEPHANIE,Mr Genereau Romain très professionnel…,Mr Genereau Romain très professionnel je recommande vivement.,,0.0,,2018-08-03,https://www.trustpilot.com/review/immopret.fr?page=1,3,10-09-2024,1,0,0,0,2018,8,3,,61,3,1,,0,0,mr genereau romain très professionnel je recommande vivement.,fr
bank,Younited Credit ,cliente,Simple et rapide," March 02, 2023","Bonjour,Merci d’avoir pris le temps de nous faire un retour sur votre expérience auprès de Younited, et sommes ravis de lire que celle-ci s’est bien passée.Nous nous efforçons d’offrir à nos clients un crédit aussi juste, simple et rapide que possible et sommes heureux d’avoir pu vous en faire bénéficier.Excellente journée,Audrey",0.0,,2023-03-11,https://www.trustpilot.com/review/www.younited-credit.com?page=5,38,10-09-2024,1,0,0,0,2023,3,11,,15,1,1,,0,0,"march 02, 2023",cy
bank,Pixpay ,Damien LUCCHESI,Impeccable,Super application. Simple et facile et très éducative.,Merci Damien ! Ravie que les fonctionnalités éducatives vous plaisent !Rebecca,0.0,,2021-06-20,https://www.trustpilot.com/review/pixpay.eu?page=12,13,10-09-2024,0,0,0,0,2021,6,20,,54,2,2,,0,0,super application. simple et facile et très éducative.,fr
bank,Qonto ,Sokona Sylla Ép. Maiga,Excellent service !,Excellent service !,"Bonjour Sokona, nous vous remercions pour votre soutien précieux ! 🤩",0.0,,2024-02-27,https://www.trustpilot.com/review/qonto.com?page=10,30,10-09-2024,0,0,0,0,2024,2,27,,19,1,1,,0,0,excellent service,fr
bank,Sumeria ,Quélia  SOARES,Nothing to say,Nothing to say ! Everything is so easy to use and it work pretty well I recommend at 100%,,0.0,,2022-09-02,https://www.trustpilot.com/review/sumeria.eu?page=28,51,10-09-2024,1,0,0,0,2022,9,2,,89,3,2,%,0,0,nothing to say everything is so easy to use and it work pretty well i recommend at 100,en
bank,Pixpay ,CHRISTOPHER VAN PRAET,Simple d’utilisation,"Simple d’utilisation, efficace",Merci beaucoup Christopher !Rebecca,0.0,,2022-07-04,https://www.trustpilot.com/review/pixpay.eu?page=8,13,10-09-2024,0,0,0,0,2022,7,4,,30,1,2,’,0,0,"simple d utilisation, efficace",fr
bank,Pixpay ,Christopher Bedouret,Genial,"Simple, efficace, et facile d'utilisation.",Merci beaucoup Christopher votre votre avis. Très bonne année çà vous et vos proches !Yasmine,0.0,,2021-12-26,https://www.trustpilot.com/review/pixpay.eu?page=7,13,10-09-2024,0,0,0,0,2021,12,26,,42,1,4,',0,0,"simple, efficace, et facile d'utilisation.",fr
bank,Qonto ,Amine,Très bon service," January 05, 2021","Merci beaucoup Amine, cela compte beaucoup pour nous 💜",0.0,,2021-01-05,https://www.trustpilot.com/review/qonto.com?page=27,30,10-09-2024,0,0,0,0,2021,1,5,,17,1,1,,0,0,"january 05, 2021",id
bank,Orange Bank ,sabri elie,Application facile d’utilisation,"Application facile d’utilisation, service client disponible et efficace","Bonjour,Nous nous efforçons d’offrir à nos clients des services de qualité, une application simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.Bonne fin de journée,Philippe",0.0,,2022-04-22,https://www.trustpilot.com/review/orangebank.fr?page=26,41,10-09-2024,0,0,0,0,2022,4,22,,71,1,2,’,0,0,"application facile d utilisation, service client disponible et efficace",fr
bank,Floabank ,laurence secondi,Service au top," February 16, 2023","Bonjour laurence secondi,Un grand merci pour votre message positif ! Vous savoir satisfait est une information précieuse et nous encourage à continuer dans ce sens.Votre conseiller clientèle FLOA Bank.",0.0,,2023-02-17,https://www.trustpilot.com/review/floabank.fr?page=2,5,10-09-2024,0,0,0,0,2023,2,17,,18,1,1,,0,0,"february 16, 2023",en
bank,Sumeria ,Paramjot,Everything,Every update by email and trusted transfers,,0.0,,2023-12-01,https://www.trustpilot.com/review/sumeria.eu?page=4,51,10-09-2024,1,0,0,0,2023,12,1,,43,1,0,,0,0,every update by email and trusted transfers,en
bank,Qonto ,Joffrey,Parfait !,Service parfait !,"Bonjour Joffrey, merci pour votre soutien ! 😇",0.0,,2019-09-02,https://www.trustpilot.com/review/qonto.com?page=30,30,10-09-2024,0,0,0,0,2019,9,2,,17,1,1,,0,0,service parfait,fr
bank,Qonto ,Gabriel Manz,Charging 50% more now for the same service,"now they forced me to go to Qonto from PENTA. Now they charging for the same service 50% more. Before I paid 9,90€ for the basic package with sub accounts. Now they charging 19€ just for having sub accounts. it feels like we are cheated or tricked","Hello, thank you for your feedback.We have tried to reach you by phone to present the joining forces of PENTA with QONTO in details.Regarding your comment, our Smart plan includes more than only just a sub account as an additional service: 1 Mastercard, an accountant access to the account, our Bookkeeping pack, 60 instant SEPA transfers / direct debits + 2 cashed checks, and many advanced features that you can all check on our pricing page: https://qonto.com/en/pricing?select-toggle=soloPlease know that this joining force has the goal to support companies and associations in its daily core business, but also in the growth on the European and German market.The more functional Qonto accounts have been developed as an ""all-in-one"" finance solution, offering an additional solution for the accounting tasks alongside the bank accounts. Our aim has been to help our customers reduce or even eliminate the cost of additional bookkeeping tool.You can select whichever pricing plan suits your needs and you can also change it whenever you want.If you have any further questions, please do not hesitate to contact us by email, chat, or phone.Have a good day.Nina - Care team",0.0,,2023-01-18,https://www.trustpilot.com/review/qonto.com?page=18,30,10-09-2024,0,0,0,0,2023,1,18,,247,10,8,%€€,0,0,"now they forced me to go to qonto from penta. now they charging for the same service 50 more. before i paid 9,90 for the basic package with sub accounts. now they charging 19 just for having sub accounts. it feels like we are cheated or tricked",en
bank,Qonto ,Natalia,This is the best of the best service I…,"This is the best of the best service I ever had in my life! Fast response, answer always all your questions..they call you you if you ask..amazing!!!","Thank you so much Natalia, for your support ! 💜",0.0,,2021-04-09,https://www.trustpilot.com/review/qonto.com?page=26,30,10-09-2024,0,0,0,0,2021,4,9,,149,3,9,,0,0,"this is the best of the best service i ever had in my life fast response, answer always all your questions..they call you you if you ask..amazing",en
bank,Orange Bank ,Sandrine 😉,Super cool,Rapide efficace,"Bonjour Sandrine, Merci pour ce retour. Nos développeurs ont travaillé dur pour vous proposer une application efficace, fiable et rapide. Nous sommes heureux de savoir que ça vous plait :-)Belle journée, Elodie.",0.0,,2022-07-22,https://www.trustpilot.com/review/orangebank.fr?page=14,41,10-09-2024,0,0,0,0,2022,7,22,,15,1,0,,0,0,rapide efficace,es
